"(3804, 1840)",1
"(2704, 2592)",1
"(2667, 2619)",1
"(2672, 2660)",1
"(2717, 2625)",1
"(2422, 3123)",1
"(3076, 2372)",1
"(3061, 2411)",1
"(3780, 1859)",1
"(3780, 1856)",1
"(3779, 1891)",1
"(3779, 1846)",1
"(3780, 1865)",1
"(3898, 1808)",1
"(3779, 1856)",1
"(1472, 1575)",1
"(1577, 1966)",1
"(3661, 1914)",2
"(3871, 1941)",1
"(3685, 1902)",1
"(3791, 1849)",1
"(3811, 1875)",1
"(2953, 2407)",1
"(2952, 2394)",1
"(3012, 2332)",1
"(2995, 2337)",2
"(2952, 2383)",1
"(3060, 2344)",1
"(3044, 2356)",1
"(2976, 2372)",1
"(3084, 2296)",1
"(3064, 2344)",1
"(3080, 2332)",2
"(3087, 2352)",1
"(3116, 2312)",1
"(2988, 2347)",2
"(2953, 2365)",1
"(2944, 2388)",1
"(2970, 2400)",1
"(2952, 2363)",1
"(3040, 2412)",1
"(2411, 2978)",1
"(2374, 2956)",2
"(2978, 2368)",1
"(3035, 2398)",1
"(2362, 2966)",1
"(2662, 3339)",1
"(1684, 2084)",1
"(1692, 2127)",1
"(2398, 2911)",1
"(2280, 3094)",2
"(2892, 2423)",1
"(2362, 2965)",2
"(3764, 1884)",1
"(2973, 2368)",1
"(2138, 3292)",1
"(3780, 1877)",1
"(3721, 1885)",1
"(3779, 1901)",1
"(3814, 1849)",1
"(3769, 1887)",1
"(2987, 2359)",1
"(2279, 3118)",1
"(3213, 2188)",1
"(3285, 2168)",1
"(3270, 2136)",1
"(3305, 2224)",1
"(3223, 2171)",1
"(3243, 2158)",1
"(3307, 2198)",2
"(3307, 2112)",2
"(3259, 2142)",1
"(3248, 2147)",2
"(5323, 3575)",1
"(3260, 2142)",2
"(3231, 2165)",1
"(3424, 2062)",2
"(3248, 2155)",1
"(3260, 2164)",1
"(3258, 2154)",1
"(3276, 2180)",1
"(3253, 2151)",1
"(3306, 2149)",1
"(3281, 2127)",1
"(3308, 2129)",2
"(3336, 2204)",1
"(3265, 2143)",1
"(3224, 2178)",1
"(3307, 2166)",1
"(3426, 2091)",1
"(3307, 2178)",2
"(3246, 2162)",1
"(3329, 2638)",1
"(2986, 2337)",1
"(2982, 2342)",1
"(2965, 2370)",3
"(2975, 2347)",1
"(2988, 2340)",1
"(2976, 2356)",4
"(2991, 2355)",1
"(2988, 2342)",2
"(2987, 2346)",3
"(3011, 2333)",1
"(2988, 2357)",2
"(2988, 2373)",1
"(2964, 2362)",1
"(2964, 2356)",3
"(3023, 2335)",1
"(7317, 5718)",1
"(3009, 2338)",1
"(3012, 2340)",2
"(3000, 2343)",2
"(2986, 2355)",1
"(3023, 2315)",1
"(2374, 2966)",1
"(2976, 2362)",1
"(2975, 2356)",1
"(2386, 2960)",1
"(2987, 2347)",2
"(3000, 2341)",3
"(2989, 2361)",1
"(2976, 2346)",1
"(2976, 2366)",1
"(2987, 2368)",1
"(2988, 2360)",1
"(2988, 2367)",3
"(2988, 2358)",3
"(2988, 2361)",1
"(2988, 2343)",1
"(2988, 2348)",1
"(2987, 2361)",1
"(2987, 2349)",1
"(2989, 2356)",1
"(2975, 2367)",1
"(3119, 2465)",1
"(2988, 2351)",1
"(2266, 3091)",1
"(3117, 2264)",1
"(3188, 2201)",1
"(3186, 2201)",1
"(3188, 2239)",1
"(3188, 2194)",2
"(3187, 2196)",1
"(1771, 1246)",1
"(1771, 1234)",1
"(3189, 2224)",3
"(2221, 3159)",2
"(1770, 1221)",1
"(1772, 1241)",1
"(2089, 3355)",1
"(1803, 1239)",1
"(1769, 1240)",1
"(3189, 2193)",1
"(1318, 1859)",1
"(1306, 1861)",1
"(2278, 3138)",1
"(2244, 3137)",2
"(3129, 2237)",1
"(3094, 2205)",1
"(3152, 2220)",1
"(3189, 2204)",4
"(3163, 2220)",1
"(3165, 2222)",1
"(1778, 1239)",1
"(1739, 1240)",1
"(1240, 1798)",1
"(1800, 1239)",1
"(2203, 3171)",1
"(2243, 3181)",1
"(3164, 2208)",1
"(2219, 3172)",1
"(2220, 3158)",1
"(2215, 3156)",1
"(3189, 2225)",3
"(3165, 2210)",1
"(3142, 2229)",1
"(3165, 2207)",1
"(2244, 3149)",1
"(2243, 3180)",1
"(2219, 3174)",2
"(3189, 2195)",2
"(2244, 3165)",3
"(3189, 2215)",1
"(2244, 3180)",4
"(3165, 2225)",1
"(6200, 2864)",1
"(3189, 2236)",3
"(3207, 2307)",1
"(2244, 3140)",2
"(2208, 3166)",1
"(3212, 2252)",1
"(3201, 2183)",2
"(3176, 2212)",1
"(3910, 1787)",1
"(3268, 2268)",1
"(3635, 2544)",1
"(4748, 1852)",1
"(3196, 2260)",1
"(3230, 2256)",1
"(3437, 2038)",1
"(3306, 2302)",2
"(3188, 2230)",1
"(2283, 3164)",1
"(3843, 1817)",1
"(2465, 3021)",1
"(2278, 3214)",1
"(2361, 3047)",1
"(3152, 2232)",1
"(3196, 2264)",1
"(3200, 2248)",2
"(3144, 2308)",1
"(4076, 1820)",1
"(4674, 1606)",1
"(3306, 2312)",1
"(2244, 3172)",1
"(3188, 2210)",3
"(2361, 3344)",1
"(3192, 2244)",1
"(3241, 2234)",1
"(3180, 2244)",1
"(2509, 2814)",1
"(2256, 3194)",1
"(2292, 3127)",1
"(3034, 2319)",1
"(3141, 2239)",1
"(3069, 2527)",1
"(3183, 2481)",1
"(3364, 2585)",1
"(3243, 2772)",1
"(3540, 2961)",1
"(3364, 2524)",1
"(3189, 2244)",2
"(3189, 2302)",2
"(3189, 2256)",1
"(3189, 2228)",1
"(3188, 2273)",1
"(3189, 2261)",1
"(3308, 2256)",1
"(3189, 2207)",4
"(2244, 3256)",1
"(4050, 1834)",1
"(3425, 2169)",1
"(3356, 2463)",1
"(2372, 3409)",1
"(3319, 2366)",1
"(3248, 2148)",3
"(3236, 2176)",1
"(3306, 2132)",1
"(3248, 2153)",1
"(3471, 2640)",1
"(2304, 3102)",1
"(3450, 2252)",1
"(2279, 3082)",2
"(3065, 2278)",1
"(3095, 2272)",1
"(3095, 2317)",1
"(3071, 2298)",2
"(3307, 2262)",1
"(3071, 2398)",1
"(3188, 2468)",2
"(3188, 2375)",1
"(3070, 2472)",1
"(3040, 2352)",1
"(3028, 2352)",1
"(3070, 2394)",1
"(2126, 3389)",1
"(3543, 1994)",1
"(3305, 2153)",1
"(2717, 2583)",1
"(3029, 2310)",2
"(3012, 2342)",1
"(3018, 2316)",2
"(3071, 2272)",2
"(3094, 2258)",2
"(3071, 2295)",2
"(3071, 2299)",3
"(3687, 1952)",1
"(3145, 2504)",1
"(2936, 2504)",1
"(3048, 2400)",1
"(2992, 2576)",1
"(3028, 2484)",1
"(3032, 2536)",1
"(3536, 3040)",1
"(2960, 2493)",1
"(3052, 2496)",1
"(3064, 2397)",1
"(2996, 2436)",1
"(3224, 2340)",1
"(2928, 2560)",1
"(3156, 2413)",1
"(4133, 1761)",1
"(3032, 2580)",1
"(4134, 1710)",1
"(2940, 2480)",1
"(3000, 2500)",1
"(3016, 2500)",1
"(2948, 2524)",1
"(3708, 2247)",1
"(2518, 2948)",1
"(2453, 3075)",1
"(2528, 3015)",1
"(2964, 2546)",1
"(2959, 2516)",1
"(1735, 4041)",1
"(2516, 2934)",1
"(2538, 2975)",1
"(2488, 3066)",1
"(2928, 2532)",1
"(2580, 2862)",1
"(2964, 2560)",1
"(3380, 2323)",1
"(3109, 2333)",1
"(3189, 2331)",1
"(3431, 2182)",1
"(2912, 2536)",1
"(3070, 2536)",1
"(3088, 2472)",1
"(3036, 2452)",2
"(3028, 2584)",1
"(2916, 2488)",1
"(3220, 2300)",1
"(2952, 2604)",1
"(3024, 2520)",1
"(2376, 3220)",2
"(2525, 3039)",1
"(3070, 2427)",1
"(3004, 2424)",1
"(2956, 2412)",1
"(3121, 2297)",1
"(2974, 2449)",1
"(3080, 2448)",1
"(2971, 2567)",1
"(2556, 2852)",1
"(3381, 2289)",1
"(3180, 2251)",1
"(3389, 2273)",1
"(3377, 2205)",1
"(3236, 2154)",1
"(3018, 2181)",1
"(3000, 2476)",1
"(2436, 3010)",1
"(2424, 3039)",1
"(3225, 2341)",1
"(3079, 2295)",1
"(6992, 5500)",1
"(7677, 5100)",1
"(7677, 4982)",1
"(3121, 2245)",1
"(3070, 2306)",1
"(3084, 2331)",1
"(3124, 2464)",1
"(3024, 2464)",1
"(3072, 2544)",1
"(3044, 2508)",2
"(3020, 2536)",1
"(3064, 2416)",1
"(4252, 1716)",1
"(3132, 2416)",1
"(3072, 2360)",1
"(4132, 1764)",1
"(4315, 1678)",1
"(3306, 2386)",1
"(4250, 1648)",1
"(2928, 2504)",1
"(2800, 2664)",1
"(2872, 2564)",1
"(3796, 1920)",1
"(3116, 2461)",1
"(3537, 2029)",1
"(3416, 2220)",1
"(3581, 2229)",1
"(2492, 2822)",1
"(2858, 2457)",1
"(2427, 2885)",1
"(2961, 2552)",1
"(3424, 2102)",1
"(3405, 2148)",1
"(3306, 2382)",1
"(3256, 2468)",1
"(2602, 2730)",1
"(2508, 2938)",1
"(2424, 2940)",1
"(2403, 2919)",1
"(2448, 2940)",1
"(2406, 2944)",1
"(2412, 2934)",1
"(3208, 2268)",1
"(3076, 2391)",1
"(2951, 2580)",1
"(3071, 2491)",1
"(2320, 3040)",1
"(2362, 2984)",1
"(2361, 2979)",1
"(2599, 2906)",1
"(3189, 2406)",1
"(3306, 2186)",1
"(3036, 2320)",1
"(3053, 2285)",1
"(3008, 2425)",1
"(2921, 2537)",1
"(3046, 2320)",1
"(3003, 2513)",1
"(3200, 2400)",1
"(3168, 2408)",1
"(3244, 2428)",1
"(3044, 2492)",1
"(3196, 2204)",1
"(3144, 2392)",1
"(3000, 2492)",1
"(3088, 2432)",1
"(3100, 2360)",2
"(3112, 2408)",1
"(2999, 2540)",1
"(2973, 2508)",1
"(2633, 2662)",1
"(3000, 2434)",1
"(2700, 2633)",1
"(3132, 2320)",1
"(3125, 2239)",2
"(2260, 3136)",1
"(2250, 3232)",2
"(2400, 2916)",1
"(2313, 3165)",1
"(2800, 2587)",2
"(3000, 2393)",1
"(3100, 2362)",1
"(2380, 2944)",1
"(3000, 2399)",3
"(2325, 3072)",1
"(3080, 2384)",1
"(3032, 2240)",1
"(3220, 2436)",1
"(2405, 3026)",1
"(1972, 1321)",1
"(1962, 1324)",1
"(3128, 2440)",1
"(2972, 2408)",1
"(3236, 2392)",1
"(3248, 2271)",1
"(2322, 3072)",1
"(3024, 2244)",1
"(2932, 2332)",1
"(3024, 2396)",1
"(3069, 2271)",1
"(3120, 2476)",1
"(3128, 2448)",1
"(3176, 2412)",2
"(3224, 2440)",1
"(3072, 2440)",1
"(3180, 2404)",1
"(3100, 2336)",2
"(3100, 2355)",2
"(3100, 2420)",1
"(3196, 2392)",1
"(3100, 2396)",1
"(3208, 2432)",1
"(3490, 2049)",1
"(3444, 2276)",1
"(3336, 2156)",1
"(2436, 3114)",1
"(3228, 2288)",1
"(3232, 2172)",1
"(3140, 2420)",2
"(3076, 2384)",1
"(3176, 2276)",1
"(3148, 2292)",1
"(2900, 2412)",1
"(2352, 2848)",1
"(2868, 2344)",1
"(3225, 2216)",1
"(3250, 2237)",2
"(3180, 2274)",1
"(3300, 2145)",2
"(3150, 2246)",1
"(3150, 2257)",1
"(3184, 2304)",1
"(4450, 1617)",1
"(3020, 2392)",1
"(3009, 2332)",1
"(3060, 2352)",1
"(3100, 2315)",3
"(3096, 2352)",2
"(2876, 2368)",1
"(2968, 2348)",1
"(3072, 2388)",1
"(3052, 2408)",1
"(3025, 2396)",1
"(3050, 2391)",1
"(3088, 2428)",1
"(3040, 2440)",1
"(3072, 2368)",2
"(3036, 2412)",1
"(3060, 2432)",1
"(3108, 2276)",2
"(4000, 1772)",1
"(3200, 2535)",1
"(3450, 2050)",1
"(3300, 2179)",2
"(3650, 1952)",1
"(3500, 2025)",1
"(3096, 2207)",1
"(3300, 2174)",2
"(3490, 2034)",1
"(3490, 2036)",1
"(3650, 1929)",1
"(3504, 2016)",1
"(3488, 2035)",1
"(3504, 2040)",1
"(2376, 3012)",1
"(2400, 2937)",1
"(2350, 3064)",1
"(3000, 2390)",2
"(3070, 2456)",1
"(2932, 2312)",1
"(3000, 2394)",4
"(3004, 2412)",2
"(3076, 2304)",1
"(3000, 2417)",2
"(3000, 2376)",3
"(2920, 2324)",1
"(2950, 2466)",1
"(2950, 2427)",3
"(3000, 2395)",1
"(3000, 2346)",1
"(3050, 2351)",1
"(3000, 2360)",2
"(3000, 2396)",2
"(2900, 2457)",1
"(3000, 2397)",2
"(3136, 2452)",2
"(3196, 2540)",1
"(3163, 2432)",1
"(2518, 3088)",1
"(3204, 2420)",1
"(3164, 2426)",1
"(3164, 2416)",1
"(3064, 2432)",1
"(3152, 2452)",1
"(3191, 2453)",1
"(3072, 2512)",1
"(3236, 2404)",1
"(3168, 2496)",1
"(3160, 2416)",1
"(3112, 2428)",1
"(3112, 2448)",1
"(3136, 2432)",2
"(3208, 2436)",1
"(3120, 2396)",2
"(3076, 2556)",1
"(3080, 2572)",1
"(3088, 2560)",1
"(3020, 2512)",1
"(3024, 2524)",2
"(3080, 2536)",2
"(3096, 2572)",1
"(3080, 2544)",2
"(3092, 2540)",1
"(3060, 2536)",1
"(3076, 2536)",2
"(3120, 2596)",1
"(3092, 2196)",1
"(2316, 1516)",1
"(2313, 1510)",1
"(2215, 1458)",1
"(2220, 1461)",1
"(2175, 1434)",1
"(2157, 1417)",1
"(2226, 1469)",1
"(2202, 1443)",1
"(2247, 1479)",1
"(2217, 1465)",1
"(2350, 1567)",1
"(2230, 1489)",1
"(2253, 1491)",1
"(2253, 1471)",1
"(2283, 1497)",1
"(2259, 1456)",1
"(2253, 1459)",1
"(2046, 1312)",1
"(2295, 1479)",1
"(3200, 2269)",1
"(2220, 1464)",1
"(2232, 1422)",1
"(2271, 1466)",1
"(2236, 1440)",1
"(2272, 1494)",1
"(2256, 1450)",1
"(2247, 1474)",1
"(2238, 1452)",1
"(2023, 1347)",1
"(2020, 1302)",1
"(2068, 1344)",1
"(2023, 1336)",1
"(3300, 2166)",2
"(2038, 1363)",1
"(2053, 1321)",1
"(2197, 1430)",1
"(2176, 1390)",1
"(2202, 1408)",1
"(2182, 1418)",1
"(2175, 1410)",1
"(2169, 1389)",1
"(2196, 1443)",1
"(2175, 1402)",1
"(2223, 1468)",1
"(2190, 1434)",1
"(2224, 1467)",1
"(2211, 1428)",1
"(2209, 1431)",1
"(2191, 1406)",1
"(2227, 1444)",1
"(2217, 1426)",1
"(3184, 2064)",1
"(2175, 1408)",1
"(2202, 1429)",1
"(3176, 2252)",1
"(2035, 1317)",1
"(2029, 1338)",1
"(2034, 1330)",1
"(2058, 1350)",1
"(1993, 1306)",1
"(2035, 1342)",1
"(2047, 1317)",1
"(2046, 1318)",1
"(3258, 2140)",1
"(3270, 2145)",1
"(3304, 2134)",1
"(3307, 2118)",3
"(2226, 3147)",1
"(3160, 2296)",2
"(2170, 1402)",1
"(2161, 1390)",1
"(3307, 2121)",2
"(3307, 2157)",1
"(3307, 2149)",1
"(3307, 2143)",1
"(3306, 2146)",2
"(3305, 2123)",1
"(1824, 1409)",1
"(1824, 1395)",1
"(3307, 2160)",1
"(3306, 2150)",1
"(3304, 2152)",1
"(3305, 2131)",1
"(3252, 2145)",1
"(3305, 2122)",1
"(3307, 2144)",1
"(3272, 2142)",1
"(3254, 2147)",1
"(3308, 2160)",1
"(3306, 2139)",1
"(3306, 2130)",2
"(3368, 2172)",1
"(3304, 2139)",1
"(3305, 2185)",1
"(3306, 2128)",1
"(3305, 2161)",1
"(3304, 2118)",1
"(3306, 2156)",1
"(2142, 3269)",1
"(2127, 3282)",1
"(3190, 2260)",1
"(3141, 2219)",1
"(2255, 3125)",1
"(3188, 2233)",1
"(3069, 2286)",1
"(3070, 2279)",3
"(3115, 2252)",1
"(2888, 2416)",1
"(2968, 2416)",1
"(2952, 2415)",1
"(2944, 2412)",1
"(2999, 2334)",2
"(2987, 2338)",1
"(2397, 2958)",1
"(3188, 2211)",1
"(3129, 2258)",1
"(3187, 2197)",2
"(2255, 3116)",1
"(2257, 3116)",1
"(3128, 2231)",1
"(3129, 2238)",1
"(3009, 2325)",1
"(3130, 2251)",1
"(2077, 3407)",1
"(2125, 3360)",1
"(2289, 3092)",1
"(3306, 2113)",1
"(1770, 2482)",1
"(1770, 2466)",1
"(3306, 2172)",1
"(3222, 2167)",1
"(1771, 2850)",1
"(2496, 1769)",1
"(2303, 1770)",1
"(2708, 1771)",1
"(1772, 2529)",1
"(2989, 2350)",1
"(3080, 2272)",1
"(3027, 2309)",1
"(3069, 2296)",3
"(3117, 2269)",1
"(3093, 2256)",1
"(3083, 2273)",1
"(2078, 3356)",1
"(3009, 2326)",1
"(2968, 2354)",1
"(2438, 1772)",1
"(2435, 1772)",1
"(2436, 1771)",1
"(2593, 1770)",1
"(2386, 1771)",1
"(3104, 2256)",2
"(2987, 2341)",1
"(1154, 1684)",1
"(1277, 1794)",1
"(3448, 2029)",1
"(3070, 2291)",2
"(2697, 2603)",1
"(2351, 2993)",1
"(2243, 3115)",2
"(3023, 2314)",3
"(2421, 2894)",1
"(3448, 2027)",1
"(2491, 2891)",1
"(3372, 2070)",1
"(2910, 2399)",1
"(3188, 2218)",1
"(3071, 2271)",1
"(2267, 3110)",1
"(3011, 2328)",1
"(3212, 2183)",2
"(3189, 2220)",2
"(3142, 2222)",3
"(3614, 1933)",1
"(3600, 1952)",1
"(3272, 2416)",1
"(1913, 3707)",1
"(3425, 2045)",1
"(3158, 2213)",2
"(3183, 2191)",1
"(2445, 2862)",1
"(2303, 3047)",1
"(2362, 3031)",1
"(3543, 1997)",2
"(3459, 2026)",1
"(2309, 3271)",1
"(2920, 2508)",1
"(3150, 2225)",1
"(1972, 3576)",1
"(3152, 2217)",1
"(2174, 3251)",1
"(1556, 2277)",1
"(1542, 2260)",1
"(2291, 3083)",1
"(1462, 2170)",1
"(1455, 2142)",1
"(2135, 3424)",1
"(3033, 2312)",1
"(3671, 1908)",1
"(2933, 2385)",1
"(3000, 2330)",1
"(2994, 2335)",1
"(2987, 2344)",1
"(3029, 2308)",2
"(3021, 2326)",1
"(3033, 2486)",1
"(3720, 1912)",1
"(3023, 2307)",1
"(3661, 1911)",1
"(3070, 2301)",2
"(3047, 2301)",1
"(3082, 2275)",2
"(3425, 2071)",2
"(3424, 2054)",1
"(3260, 2145)",2
"(3424, 2038)",3
"(3030, 2308)",2
"(1901, 1193)",1
"(1905, 1227)",1
"(2966, 2390)",1
"(2976, 2352)",1
"(2086, 1245)",1
"(2016, 1373)",1
"(2952, 2379)",1
"(2952, 2389)",3
"(2953, 2363)",1
"(1457, 2219)",1
"(1409, 2175)",1
"(1500, 2315)",1
"(1468, 2236)",1
"(2079, 1365)",1
"(2076, 1359)",1
"(2187, 1305)",1
"(2113, 1375)",1
"(3436, 2036)",1
"(1351, 1928)",1
"(1319, 1895)",1
"(2134, 1268)",1
"(2113, 1264)",1
"(1350, 2079)",1
"(1282, 1877)",1
"(3076, 2309)",1
"(3566, 1963)",1
"(3166, 2206)",1
"(2953, 2368)",1
"(3012, 2328)",6
"(3011, 2323)",2
"(3023, 2325)",1
"(3745, 1862)",1
"(3778, 1847)",1
"(3794, 1838)",1
"(3472, 2015)",1
"(3189, 2216)",2
"(3057, 2305)",1
"(3071, 2300)",5
"(3129, 2254)",1
"(3248, 2168)",3
"(3083, 2275)",1
"(2481, 2843)",1
"(3508, 1991)",1
"(3258, 2160)",1
"(1925, 1275)",1
"(2025, 1263)",1
"(3307, 2145)",1
"(3677, 1913)",1
"(3012, 2322)",1
"(2999, 2359)",1
"(3189, 2188)",2
"(3199, 2185)",1
"(2988, 2353)",2
"(3008, 2400)",1
"(3035, 2325)",1
"(2977, 2347)",1
"(2419, 2887)",1
"(3000, 2356)",1
"(2335, 2995)",1
"(2976, 2355)",1
"(3042, 2455)",1
"(3042, 2358)",1
"(3059, 2416)",1
"(3032, 2376)",2
"(3064, 2315)",1
"(3171, 2484)",1
"(3128, 2468)",1
"(3116, 2480)",1
"(2416, 3098)",1
"(3104, 2424)",1
"(3076, 2436)",1
"(3056, 2424)",1
"(3092, 2429)",1
"(3132, 2472)",1
"(3088, 2424)",1
"(3088, 2420)",1
"(2358, 3008)",1
"(3070, 2407)",1
"(3069, 2444)",1
"(2362, 2970)",3
"(3069, 2397)",2
"(3069, 2415)",1
"(3070, 2420)",1
"(3070, 2424)",1
"(3070, 2422)",1
"(3069, 2425)",2
"(3069, 2432)",1
"(3071, 2393)",2
"(3070, 2433)",1
"(3070, 2455)",1
"(2464, 3150)",1
"(3069, 2392)",1
"(3071, 2424)",2
"(3071, 2410)",2
"(3070, 2413)",1
"(3070, 2461)",1
"(3070, 2406)",2
"(3071, 2428)",1
"(3069, 2391)",1
"(3071, 2394)",2
"(3070, 2447)",1
"(2479, 3148)",1
"(2479, 3158)",1
"(2950, 2314)",1
"(2912, 2404)",1
"(2950, 2295)",1
"(3100, 2349)",2
"(3050, 2378)",1
"(3050, 2406)",2
"(3050, 2456)",1
"(3050, 2380)",1
"(3050, 2338)",1
"(3050, 2415)",1
"(3050, 2393)",1
"(3050, 2388)",3
"(3050, 2408)",1
"(2400, 3077)",1
"(3050, 2356)",2
"(2400, 2999)",1
"(3050, 2379)",1
"(3050, 2311)",1
"(3100, 2460)",2
"(3150, 2426)",1
"(3200, 2483)",1
"(3100, 2397)",1
"(3000, 2334)",2
"(2400, 3011)",1
"(3000, 2308)",1
"(3000, 2311)",1
"(3071, 2381)",1
"(3071, 2312)",1
"(2362, 3003)",1
"(2361, 3031)",1
"(3069, 2405)",1
"(2362, 2982)",1
"(2361, 3042)",1
"(3069, 2410)",1
"(3070, 2404)",2
"(3070, 2409)",2
"(2362, 2990)",1
"(2362, 2997)",1
"(2362, 2994)",1
"(2361, 3009)",1
"(3069, 2459)",1
"(3071, 2425)",3
"(2362, 3026)",2
"(3070, 2372)",2
"(3071, 2399)",1
"(3070, 2392)",1
"(3070, 2430)",1
"(3070, 2399)",1
"(3070, 2358)",1
"(3000, 2336)",3
"(3000, 2379)",4
"(2400, 3058)",1
"(3000, 2374)",5
"(3000, 2347)",1
"(3050, 2371)",1
"(3000, 2382)",5
"(3000, 2355)",1
"(3000, 2345)",2
"(3000, 2357)",2
"(2400, 3059)",2
"(3000, 2306)",1
"(3000, 2328)",2
"(3000, 2401)",1
"(3000, 2378)",1
"(2977, 2560)",1
"(2850, 2442)",1
"(2972, 2536)",1
"(2984, 2556)",1
"(3012, 2536)",1
"(3000, 2532)",1
"(2996, 2536)",1
"(2980, 2540)",1
"(3005, 2547)",1
"(2997, 2548)",1
"(2996, 2549)",1
"(2968, 2543)",1
"(2984, 2552)",1
"(2980, 2544)",1
"(2988, 2548)",1
"(2989, 2553)",1
"(3008, 2557)",1
"(3028, 2560)",1
"(3000, 2556)",1
"(3020, 2552)",1
"(3020, 2556)",1
"(3070, 2336)",1
"(3070, 2487)",1
"(3071, 2401)",1
"(3070, 2482)",1
"(3071, 2486)",1
"(3071, 2519)",1
"(2400, 3166)",1
"(3164, 2280)",1
"(2362, 3121)",2
"(2242, 3216)",1
"(3069, 2285)",1
"(3070, 2314)",3
"(3189, 2259)",1
"(2361, 3306)",2
"(2976, 2420)",1
"(2124, 3333)",1
"(2033, 3778)",1
"(3070, 2354)",1
"(3080, 2264)",1
"(3188, 2208)",1
"(3189, 2281)",1
"(3160, 2369)",1
"(3212, 2196)",1
"(3224, 2192)",1
"(3240, 2361)",1
"(3104, 2276)",1
"(3048, 2284)",1
"(1458, 1905)",1
"(1443, 1896)",2
"(3176, 2357)",1
"(3227, 2318)",1
"(3096, 2252)",1
"(3217, 2320)",1
"(3168, 2300)",1
"(3180, 2360)",1
"(1400, 1879)",1
"(1400, 1729)",1
"(1400, 1793)",1
"(1400, 1782)",1
"(1400, 1896)",1
"(1200, 1885)",1
"(1200, 1776)",1
"(1200, 1801)",1
"(1200, 1786)",2
"(1200, 1748)",2
"(3145, 2128)",1
"(2250, 3143)",1
"(3200, 2249)",1
"(1200, 1922)",1
