V0040099,"(3352, 2564)"
V0040100,"(3280, 2287)"
V0040101,"(2852, 2497)"
V0040102,"(2912, 2480)"
V0040103,"(2815, 2384)"
V0040104,"(2200, 3213)"
V0040105,"(2924, 2528)"
V0040106,"(2480, 2906)"
V0040107,"(2362, 3081)"
V0040108,"(2361, 3022)"
V0040109,"(3307, 2231)"
V0040110,"(3306, 2184)"
V0040111,"(3307, 2252)"
V0040112,"(3069, 2365)"
V0040113,"(3070, 2325)"
V0040114,"(3070, 2363)"
V0040115,"(3069, 2308)"
V0040116,"(2244, 3169)"
V0040117,"(2244, 3336)"
V0040118,"(2362, 3138)"
V0040119,"(2200, 3303)"
V0040120,"(3650, 1921)"
V0040121,"(3050, 2337)"
V0040122,"(3320, 2164)"
V0040123,"(3528, 2368)"
V0040124,"(2200, 3193)"
V0040125,"(2950, 2427)"
V0040126,"(2896, 2572)"
V0040127,"(3084, 2464)"
V0040128,"(2972, 2136)"
V0040129,"(3332, 2384)"
V0040130,"(2068, 3250)"
V0040131,"(3000, 2379)"
V0040132,"(2386, 3108)"
V0040133,"(2334, 3036)"
V0040134,"(2361, 3094)"
V0040135,"(3188, 2269)"
V0040136,"(3307, 2216)"
V0040137,"(3189, 2312)"
V0040138,"(3692, 1955)"
V0040139,"(3188, 2277)"
V0040140,"(3424, 2135)"
V0040141,"(2244, 3553)"
V0040142EL,"(1205, 1932)"
V0040142ER,"(1300, 1976)"
V0040143EL,"(1556, 2224)"
V0040143ER,"(1572, 2243)"
V0040144,"(2715, 1619)"
V0040145,"(2597, 1574)"
V0040146,"(2322, 3228)"
V0040147,"(3307, 2119)"
V0040148,"(3000, 2470)"
V0040149,"(2948, 2388)"
V0040150,"(3500, 2044)"
V0040151,"(2866, 2605)"
V0040153,"(2118, 3186)"
V0040154,"(3676, 2276)"
V0040155,"(2538, 3348)"
V0040156,"(2860, 2464)"
V0040157,"(3156, 2456)"
V0040158,"(2050, 3454)"
V0040159,"(3250, 2151)"
V0040160,"(3316, 2124)"
V0040161,"(2992, 2276)"
V0040162,"(3160, 2344)"
V0040163,"(2599, 2876)"
V0040164,"(3424, 2262)"
V0040165,"(3189, 2419)"
V0040166,"(4016, 1844)"
V0040167,"(3156, 2352)"
V0040168,"(3132, 2552)"
V0040169,"(3188, 2259)"
V0040172,"(2896, 2512)"
V0040173,"(2951, 2558)"
V0040174,"(3305, 2265)"
V0040175,"(3189, 2239)"
V0040176,"(3425, 2043)"
V0040177,"(3160, 2260)"
V0040178,"(2800, 2587)"
V0040179,"(2841, 2570)"
V0040180,"(3164, 2276)"
V0040181,"(3100, 2325)"
V0040182,"(2592, 2940)"
V0040183,"(3580, 2279)"
V0040184,"(3250, 2206)"
V0040185,"(2450, 2948)"
V0040186,"(3616, 2304)"
V0040187,"(3560, 2096)"
V0040188EL,"(1584, 2345)"
V0040188ER,"(1371, 2500)"
V0040189,"(2400, 3049)"
V0040190,"(2362, 3223)"
V0040191,"(2362, 3186)"
V0040193,"(3189, 2329)"
V0040194,"(3307, 2258)"
V0040195,"(3189, 2205)"
V0040196,"(3426, 2144)"
V0040197,"(4003, 5311)"
V0040198EBL,"(2294, 1058)"
V0040198EBR,"(2352, 849)"
V0040198ECL,"(2307, 1063)"
V0040198ECR,"(2392, 1165)"
V0040198ETL,"(2343, 1201)"
V0040198ETR,"(2290, 1272)"
V0040199,"(3189, 2245)"
V0040200,"(3176, 2409)"
V0040201,"(2244, 3246)"
V0040202,"(3189, 2357)"
V0040203,"(3071, 2394)"
V0040204,"(2952, 2519)"
V0040205,"(3192, 2152)"
V0040206,"(2519, 3371)"
V0040207,"(4400, 1622)"
V0040208EL,"(1405, 1710)"
V0040208ER,"(1425, 1764)"
V0040209,"(2200, 3272)"
V0040210,"(3208, 2560)"
V0040211,"(3000, 2472)"
V0040212,"(3125, 2271)"
V0040213,"(3336, 2460)"
V0040214,"(2228, 3272)"
V0040215,"(2292, 3090)"
V0040216,"(2400, 3505)"
V0040217,"(3231, 2568)"
V0040218,"(3412, 2448)"
V0040219,"(3174, 2353)"
V0040220,"(3071, 2466)"
V0040221,"(2290, 3166)"
V0040222,"(3189, 2243)"
V0040223,"(3188, 2316)"
V0040224,"(3071, 2288)"
V0040225,"(3108, 2276)"
V0040226,"(3071, 2296)"
V0040227,"(2835, 2478)"
V0040228,"(3071, 2546)"
V0040229,"(3425, 2187)"
V0040230,"(3543, 2091)"
V0040231,"(2244, 3517)"
V0040233,"(3425, 2179)"
V0040234,"(2112, 3355)"
V0040235,"(2362, 2989)"
V0040236EL,"(1522, 1871)"
V0040236ER,"(1536, 2076)"
V0040237,"(3252, 2240)"
V0040238,"(3320, 2533)"
V0040239EL,"(1496, 1988)"
V0040239ER,"(1497, 1911)"
V0040240EL,"(1807, 1838)"
V0040240ER,"(1218, 1845)"
V0040241EL,"(1680, 2357)"
V0040241ER,"(1712, 2392)"
V0040242,"(2259, 3331)"
V0040243,"(3223, 2164)"
V0040244,"(3423, 2052)"
V0040245,"(2796, 2502)"
V0040246,"(3136, 2225)"
V0040247,"(2844, 2805)"
V0040248,"(3212, 2528)"
V0040249,"(3271, 2581)"
V0040250,"(3314, 2604)"
V0040251,"(3180, 2578)"
V0040252,"(3247, 2580)"
V0040253,"(3323, 2581)"
V0040254,"(3195, 2611)"
V0040255,"(3248, 2580)"
V0040256,"(3196, 2584)"
V0040257,"(3201, 2633)"
V0040258,"(2952, 2374)"
V0040259,"(3424, 2051)"
V0040260,"(3437, 2036)"
V0040261,"(3449, 2023)"
V0040262,"(3425, 2055)"
V0040263,"(3425, 2049)"
V0040264,"(3425, 2061)"
V0040265,"(3424, 2050)"
V0040266,"(3424, 2067)"
V0040267,"(3425, 2051)"
V0040268,"(3425, 2051)"
V0040269,"(3423, 2050)"
V0040270,"(3424, 2077)"
V0040271,"(3425, 2059)"
V0040272,"(3424, 2038)"
V0040273,"(3449, 2031)"
V0040274,"(2451, 2849)"
V0040275,"(2256, 3096)"
V0040276,"(2358, 3075)"
V0040277,"(2244, 3117)"
V0040278,"(2451, 2848)"
V0040279,"(1998, 3538)"
V0040280,"(3307, 2132)"
V0040281,"(2114, 3082)"
V0040282,"(2314, 3027)"
V0040283,"(2869, 2488)"
V0040284,"(2279, 3099)"
V0040285,"(2304, 3126)"
V0040286,"(2196, 3181)"
V0040287,"(2303, 3065)"
V0040288,"(2043, 3414)"
V0040289EL,"(1408, 2329)"
V0040289ER,"(1409, 2299)"
V0040290EL,"(1479, 2008)"
V0040290ER,"(1522, 2062)"
V0040291EL,"(1577, 2093)"
V0040291ER,"(1628, 2140)"
V0040292,"(2303, 3071)"
V0040293,"(3084, 2372)"
V0040294,"(3247, 2168)"
V0040295,"(2089, 3342)"
V0040296,"(3260, 2159)"
V0040297,"(3366, 2096)"
V0040298EL,"(1301, 2181)"
V0040298ER,"(1285, 2178)"
V0040299,"(2094, 3358)"
V0040300,"(3248, 2176)"
V0040301,"(3207, 2131)"
V0040302,"(1690, 2672)"
V0040303,"(3189, 2224)"
V0040304,"(3189, 2192)"
V0040305,"(2102, 3353)"
V0040306,"(2658, 2637)"
V0040307,"(2301, 3090)"
V0040308,"(3052, 2368)"
V0040309,"(2598, 2697)"
V0040310,"(3306, 2118)"
V0040311,"(2893, 2425)"
V0040312,"(3011, 2370)"
V0040313,"(2952, 2370)"
V0040314,"(2953, 2424)"
V0040315,"(2976, 2356)"
V0040316,"(3197, 2234)"
V0040317,"(2391, 2924)"
V0040318,"(2244, 3274)"
V0040319,"(2313, 3059)"
V0040320,"(1771, 1857)"
V0040321,"(1771, 1855)"
V0040322,"(2952, 2371)"
V0040323,"(2361, 3011)"
V0040324,"(2314, 3017)"
V0040325,"(3023, 2314)"
V0040326,"(3328, 2208)"
V0040327,"(3093, 2257)"
V0040328,"(2380, 3198)"
V0040329,"(2308, 3037)"
V0040330EL,"(1532, 2221)"
V0040330ER,"(1391, 2328)"
V0040331,"(2126, 3309)"
V0040332,"(3246, 2163)"
V0040333,"(2240, 3278)"
V0040334,"(3071, 2305)"
V0040335,"(3142, 2221)"
V0040336,"(2268, 3106)"
V0040337,"(2185, 3199)"
V0040338,"(2834, 2492)"
V0040339,"(3366, 2079)"
V0040340,"(3401, 2069)"
V0040341,"(3107, 2365)"
V0040342,"(2952, 2407)"
V0040343,"(2868, 2472)"
V0040344,"(2988, 2372)"
V0040345,"(2552, 2740)"
V0040346,"(3144, 2244)"
V0040347,"(2397, 2927)"
V0040348EL,"(1395, 1803)"
V0040348ER,"(1299, 1658)"
V0040349EBL,"(1297, 1664)"
V0040349EBR,"(1297, 1669)"
V0040349ETR,"(1299, 1685)"
V0040350,"(2396, 2950)"
V0040351EL,"(1370, 1557)"
V0040351ER,"(1370, 1569)"
V0040352EL,"(1450, 2101)"
V0040352ER,"(1224, 1795)"
V0040353,"(2213, 3163)"
V0040354,"(2888, 2422)"
V0040356EL,"(1528, 2387)"
V0040356ER,"(1449, 2181)"
V0040357EL,"(1336, 1904)"
V0040357ER,"(1240, 1746)"
V0040358,"(2386, 2947)"
V0040359,"(2242, 3262)"
V0040360,"(2302, 3069)"
V0040361,"(2310, 3477)"
V0040362,"(2156, 3238)"
V0040364,"(3237, 2172)"
V0040365,"(3279, 2232)"
V0040366,"(3223, 2167)"
V0040367,"(3415, 2153)"
V0040368,"(2126, 3326)"
V0040369,"(2159, 3240)"
V0040370,"(3142, 2232)"
V0040371,"(3316, 2533)"
V0040372,"(2894, 2447)"
V0040373,"(2622, 2664)"
V0040375,"(3165, 2215)"
V0040376,"(3094, 2260)"
V0040377,"(2090, 3356)"
V0040378,"(3175, 2211)"
V0040379,"(3148, 2589)"
V0040380,"(2197, 3219)"
V0040381,"(2285, 3064)"
V0040383,"(2799, 2518)"
V0040384EB,"(2584, 1416)"
V0040384ET,"(2584, 1396)"
V0040385,"(1853, 3884)"
V0040386,"(3614, 1944)"
V0040387,"(3820, 1832)"
V0040388,"(2510, 3079)"
V0040389,"(3018, 2316)"
V0040390EL,"(1428, 2059)"
V0040390ER,"(1333, 2386)"
V0040391EL,"(1360, 1769)"
V0040391ER,"(1363, 1938)"
V0040392,"(3070, 2313)"
V0040393,"(2599, 2691)"
V0040394,"(2432, 3318)"
V0040395,"(3192, 2340)"
V0040396,"(3341, 2091)"
V0040397,"(3496, 1996)"
V0040398,"(3176, 2209)"
V0040399,"(3319, 2103)"
V0040400,"(3283, 2127)"
V0040401,"(2249, 3208)"
V0040402,"(3147, 2220)"
V0040403,"(3147, 2221)"
V0040404,"(2078, 3367)"
V0040405,"(2477, 2983)"
V0040406,"(2220, 3325)"
V0040407EL,"(1664, 2313)"
V0040407ER,"(1538, 2125)"
V0040408,"(2964, 2356)"
V0040409,"(2256, 3110)"
V0040410,"(3306, 2151)"
V0040411,"(2952, 2399)"
V0040412,"(2302, 3032)"
V0040413,"(2929, 2397)"
V0040415,"(3071, 2344)"
V0040416,"(3023, 2337)"
V0040417,"(3071, 2322)"
V0040418,"(3017, 2312)"
V0040419,"(2244, 3161)"
V0040420,"(3248, 2166)"
V0040421,"(2893, 2430)"
V0040422,"(3008, 2416)"
V0040423,"(1973, 3563)"
V0040424,"(2308, 3036)"
V0040425,"(2385, 2941)"
V0040426,"(2302, 3013)"
V0040427,"(2952, 2381)"
V0040428,"(2953, 2424)"
V0040429,"(2374, 2984)"
V0040431EL,"(1560, 2028)"
V0040431ER,"(1558, 2082)"
V0040432EL,"(1582, 2100)"
V0040432ER,"(1629, 2139)"
V0040433,"(2303, 3055)"
V0040434,"(3029, 2367)"
V0040435,"(3225, 2177)"
V0040436,"(2126, 3283)"
V0040437,"(3307, 2173)"
V0040438,"(3428, 2120)"
V0040440,"(2091, 3361)"
V0040441,"(3247, 2172)"
V0040442,"(3304, 2180)"
V0040443,"(2264, 3468)"
V0040444EB,"(4357, 1627)"
V0040444ET,"(4299, 1629)"
V0040445,"(3341, 2097)"
V0040446,"(2516, 2805)"
V0040447,"(3910, 1788)"
V0040448,"(2965, 2370)"
V0040449,"(3213, 2187)"
V0040450,"(3212, 2186)"
V0040451,"(3037, 2343)"
V0040452,"(3158, 2316)"
V0040453,"(3112, 2416)"
V0040454,"(2208, 3161)"
V0040455,"(2900, 2416)"
V0040456,"(2835, 2517)"
V0040457,"(3152, 2323)"
V0040458,"(2339, 2996)"
V0040459,"(2952, 2365)"
V0040460,"(3546, 2357)"
V0040461,"(3319, 2308)"
V0040462,"(3389, 2066)"
V0040463EL,"(1355, 2106)"
V0040463ER,"(1336, 2115)"
V0040464EL,"(1381, 2146)"
V0040464ER,"(1239, 2061)"
V0040465,"(2485, 2998)"
V0040466,"(2208, 3214)"
V0040467FA,"(2278, 3085)"
V0040467FB,"(2244, 3181)"
V0040468,"(3406, 2670)"
V0040469,"(4134, 1687)"
V0040470,"(2208, 3176)"
V0040471,"(2127, 3311)"
V0040472EL,"(1389, 1988)"
V0040472ER,"(1471, 1992)"
V0040473EL,"(1503, 2154)"
V0040473ER,"(1481, 2188)"
V0040474,"(2739, 2557)"
V0040475,"(2267, 3107)"
V0040476,"(2289, 3063)"
V0040477,"(2526, 2772)"
V0040478,"(3130, 2236)"
V0040479,"(2414, 2933)"
V0040480,"(3336, 2128)"
V0040481,"(3099, 2251)"
V0040482,"(3071, 2297)"
V0040483,"(3248, 2316)"
V0040484,"(2262, 3245)"
V0040485,"(2628, 2929)"
V0040486,"(3169, 2207)"
V0040487,"(3153, 2227)"
V0040488,"(2537, 2766)"
V0040489,"(2054, 3414)"
V0040490,"(3164, 2492)"
V0040491,"(2409, 3113)"
V0040492,"(2791, 2668)"
V0040493,"(3378, 2236)"
V0040494EL,"(1371, 1666)"
V0040494ER,"(1413, 1901)"
V0040495EL,"(1452, 1875)"
V0040495ER,"(1546, 1830)"
V0040496,"(3071, 2287)"
V0040497,"(2398, 2919)"
V0040498,"(2279, 3070)"
V0040499,"(3452, 2180)"
V0040501,"(2835, 2490)"
V0040502,"(2278, 3344)"
V0040503,"(3011, 2340)"
V0040504,"(3118, 2257)"
V0040505,"(2067, 3421)"
V0040506,"(3137, 2584)"
V0040507,"(3082, 2274)"
V0040508,"(3188, 2320)"
V0040509,"(3095, 2260)"
V0040510,"(3106, 2268)"
V0040512,"(4488, 1595)"
V0040513,"(3423, 2051)"
V0040514,"(3211, 2245)"
V0040515,"(2161, 3273)"
V0040516,"(2786, 2513)"
V0040517,"(3056, 2308)"
V0040518,"(2193, 3203)"
V0040519,"(2976, 2345)"
V0040520,"(2851, 2313)"
V0040521,"(3059, 2306)"
V0040522,"(2126, 3296)"
V0040523,"(3023, 2310)"
V0040524,"(3012, 2329)"
V0040525,"(3012, 2328)"
V0040526,"(3071, 2296)"
V0040527,"(3118, 2265)"
V0040528,"(2171, 3286)"
V0040529,"(3071, 2314)"
V0040530,"(2562, 3481)"
V0040531,"(2260, 3208)"
V0040532,"(3253, 2431)"
V0040533,"(2327, 3022)"
V0040534,"(3076, 2404)"
V0040535,"(3144, 2416)"
V0040536,"(3264, 2251)"
V0040537,"(3127, 2513)"
V0040538,"(3164, 2786)"
V0040539,"(3230, 2167)"
V0040540EBC,"(1572, 2025)"
V0040540EBL,"(1527, 2014)"
V0040540EBR,"(1590, 2042)"
V0040540ETC,"(1617, 2112)"
V0040540ETL,"(1623, 2070)"
V0040540ETR,"(1513, 2036)"
V0040541EBC,"(1626, 2043)"
V0040541EBL,"(1542, 2058)"
V0040541EBR,"(1579, 2031)"
V0040541ETC,"(1704, 2169)"
V0040541ETL,"(1599, 2085)"
V0040542EBC,"(1594, 2076)"
V0040542EBL,"(1581, 2040)"
V0040542EBR,"(1480, 2040)"
V0040542ETC,"(1565, 2064)"
V0040542ETL,"(1566, 2049)"
V0040542ETR,"(1545, 2064)"
V0040543EBC,"(1656, 2164)"
V0040543EBL,"(1707, 2130)"
V0040543EBR,"(1584, 2037)"
V0040543ETC,"(1696, 2169)"
V0040543ETL,"(1539, 2061)"
V0040543ETR,"(1611, 2040)"
V0040544EBC,"(1437, 1929)"
V0040544EBL,"(1582, 2052)"
V0040544EBR,"(1573, 2034)"
V0040544ETC,"(1560, 2037)"
V0040544ETL,"(1575, 2084)"
V0040544ETR,"(1584, 2085)"
V0040545EBC,"(1743, 2175)"
V0040545EBL,"(1650, 2116)"
V0040545EBR,"(1602, 2082)"
V0040545ETC,"(1557, 2049)"
V0040545ETL,"(1569, 2049)"
V0040545ETR,"(1578, 2049)"
V0040546EBC,"(1551, 2064)"
V0040546EBL,"(1579, 2059)"
V0040546EBR,"(1599, 2059)"
V0040546ETC,"(1623, 2103)"
V0040546ETL,"(1611, 2104)"
V0040546ETR,"(1716, 2166)"
V0040547EBC,"(1602, 2070)"
V0040547EBL,"(1564, 2070)"
V0040547EBR,"(1582, 2077)"
V0040547ETC,"(1593, 2076)"
V0040547ETL,"(1563, 2031)"
V0040547ETR,"(1608, 2067)"
V0040548EBC,"(1596, 2058)"
V0040548EBL,"(1569, 2070)"
V0040548EBR,"(1593, 2070)"
V0040548ETC,"(1608, 2077)"
V0040548ETL,"(1587, 2070)"
V0040548ETR,"(1491, 2055)"
V0040549EBC,"(1602, 2049)"
V0040549EBL,"(1548, 2049)"
V0040549EBR,"(1593, 2043)"
V0040549ETC,"(1582, 2073)"
V0040549ETL,"(1581, 2058)"
V0040549ETR,"(1632, 2097)"
V0040550EBC,"(1564, 2093)"
V0040550EBL,"(1594, 2056)"
V0040550EBR,"(1590, 2043)"
V0040550ETC,"(1586, 2052)"
V0040550ETL,"(1570, 2069)"
V0040550ETR,"(1507, 1950)"
V0040551EBC,"(1574, 2015)"
V0040551EBL,"(1558, 2013)"
V0040551EBR,"(1566, 2061)"
V0040551ETC,"(1561, 2055)"
V0040551ETL,"(1563, 2049)"
V0040551ETR,"(1584, 2050)"
V0040552,"(2543, 3353)"
V0040553,"(3016, 2520)"
V0040554,"(2302, 3061)"
V0040555,"(2388, 3107)"
V0040556,"(3016, 2341)"
V0040557EL,"(1455, 1837)"
V0040557ER,"(1375, 1678)"
V0040558,"(3025, 2425)"
V0040559,"(3071, 2295)"
V0040560,"(3117, 2259)"
V0040561,"(3195, 2466)"
V0040562,"(2696, 2693)"
V0040563,"(3252, 2320)"
V0040564,"(3248, 2616)"
V0040565,"(3023, 2317)"
V0040566,"(3306, 2124)"
V0040567,"(2424, 3220)"
V0040568,"(3368, 2536)"
V0040569,"(3080, 2328)"
V0040570,"(3438, 2598)"
V0040572,"(3322, 2615)"
V0040573,"(2968, 2872)"
V0040574,"(3076, 2476)"
V0040575,"(3244, 2484)"
V0040576,"(3008, 2608)"
V0040581,"(2327, 3000)"
V0040582,"(3079, 2391)"
V0040583,"(2835, 2464)"
V0040584,"(3625, 1936)"
V0040585,"(2066, 3433)"
V0040586,"(2044, 3495)"
V0040587,"(3272, 2150)"
V0040589,"(2073, 3360)"
V0040590,"(2424, 2968)"
V0040591,"(2810, 2484)"
V0040592,"(2438, 3066)"
V0040593,"(2223, 3465)"
V0040594EL,"(1779, 1713)"
V0040594ER,"(1489, 1901)"
V0040595,"(2764, 2548)"
V0040598,"(3577, 2360)"
V0040599,"(3188, 2235)"
V0040600,"(2255, 3130)"
V0040601,"(3024, 2308)"
V0040602,"(3070, 2310)"
V0040603,"(3515, 2312)"
V0040604EL,"(1514, 2062)"
V0040604ER,"(1532, 2118)"
V0040605,"(2352, 3278)"
V0040606,"(3192, 2289)"
V0040607,"(2893, 2441)"
V0040608,"(4690, 1746)"
V0040609,"(4405, 1604)"
V0040610,"(2243, 3178)"
V0040611,"(2280, 3090)"
V0040612,"(2315, 3024)"
V0040613EL,"(1429, 1907)"
V0040613ER,"(1488, 1818)"
V0040614EL,"(1443, 1847)"
V0040614ER,"(1455, 1719)"
V0040615EL,"(1427, 1747)"
V0040615ER,"(1408, 1761)"
V0040616,"(2156, 3252)"
V0040617,"(2280, 3070)"
V0040618,"(2716, 2581)"
V0040619,"(2677, 3099)"
V0040620,"(2371, 3046)"
V0040621,"(3307, 2130)"
V0040622,"(2361, 2986)"
V0040623EL,"(1387, 2296)"
V0040623ER,"(1456, 2355)"
V0040624,"(2066, 3436)"
V0040625,"(3011, 2339)"
V0040626,"(2339, 2999)"
V0040627,"(3220, 2543)"
V0040628,"(3496, 2502)"
V0040629,"(2356, 3087)"
V0040630,"(3295, 2129)"
V0040631,"(3258, 2143)"
V0040632,"(2077, 3370)"
V0040634,"(3081, 2272)"
V0040635,"(2218, 3207)"
V0040636,"(3307, 2140)"
V0040637,"(2032, 3456)"
V0040638,"(2077, 3404)"
V0040639,"(2008, 3524)"
V0040640,"(2267, 3081)"
V0040641,"(3396, 2416)"
V0040642,"(2545, 3160)"
V0040643,"(2996, 2476)"
V0040644,"(2421, 2893)"
V0040645,"(3071, 2321)"
V0040646,"(3045, 2389)"
V0040647,"(3096, 2352)"
V0040648,"(3106, 2272)"
V0040649EBC,"(1240, 1809)"
V0040649ETC,"(1239, 2001)"
V0040649ETL,"(1239, 1947)"
V0040649ETR,"(1240, 1913)"
V0040650,"(2217, 3456)"
V0040651,"(2065, 3388)"
V0040652,"(2197, 3188)"
V0040654,"(2285, 3059)"
V0040655,"(2996, 2644)"
V0040656,"(3129, 2582)"
V0040657,"(1630, 4288)"
V0040658,"(2229, 3172)"
V0040659,"(3130, 2235)"
V0040660,"(2882, 2439)"
V0040661,"(3058, 2290)"
V0040662,"(2268, 3113)"
V0040663,"(3130, 2230)"
V0040664,"(2173, 3257)"
V0040665,"(3118, 2258)"
V0040666,"(3425, 2307)"
V0040671,"(2245, 3160)"
V0040672,"(3153, 2228)"
V0040673,"(3307, 2190)"
V0040674,"(2829, 2568)"
V0040675,"(2438, 2864)"
V0040676,"(2149, 3292)"
V0040677EL,"(1645, 2230)"
V0040677ER,"(1707, 2296)"
V0040678EL,"(1692, 2129)"
V0040678ER,"(1630, 2117)"
V0040679EL,"(1628, 2364)"
V0040679ER,"(1737, 2196)"
V0040680EL,"(1434, 1882)"
V0040680ER,"(1844, 2180)"
V0040681EL,"(1557, 2067)"
V0040681ER,"(1656, 2356)"
V0040682EL,"(1526, 2009)"
V0040682ER,"(1546, 2071)"
V0040683EL,"(1676, 2206)"
V0040683ER,"(1731, 2123)"
V0040684EL,"(1669, 2195)"
V0040684ER,"(1652, 2172)"
V0040685,"(2480, 2823)"
V0040686,"(2637, 3240)"
V0040687EL,"(1624, 2053)"
V0040687ER,"(1548, 1946)"
V0040689,"(2614, 3858)"
V0040692,"(2315, 3023)"
V0040693,"(3268, 2496)"
V0040694,"(3313, 2488)"
V0040695,"(2374, 2959)"
V0040696,"(3276, 2284)"
V0040697,"(2197, 3224)"
V0040698,"(3337, 2444)"
V0040699,"(2462, 3002)"
V0040700,"(2187, 3315)"
V0040701,"(2581, 3195)"
V0040702,"(2396, 2947)"
V0040703,"(2160, 3242)"
V0040704,"(2409, 3070)"
V0040705,"(2244, 3225)"
V0040706,"(3192, 2261)"
V0040707,"(3444, 2336)"
V0040708,"(2201, 3178)"
V0040709,"(3088, 2388)"
V0040710,"(3095, 2269)"
V0040711,"(2421, 2908)"
V0040712,"(2137, 3297)"
V0040713,"(3069, 2283)"
V0040714,"(3696, 1898)"
V0040715,"(2325, 3013)"
V0040716,"(3365, 2078)"
V0040717,"(3159, 2211)"
V0040718,"(3153, 2227)"
V0040719,"(3188, 2220)"
V0040720,"(2278, 3085)"
V0040721,"(2256, 3094)"
V0040722,"(2910, 2401)"
V0040723,"(2030, 3297)"
V0040724,"(2672, 2760)"
V0040725,"(2935, 2382)"
V0040726,"(3000, 2432)"
V0040727,"(2952, 2420)"
V0040728,"(2952, 2375)"
V0040729,"(2107, 3328)"
V0040730,"(2561, 3127)"
V0040731,"(2279, 3088)"
V0040732,"(2244, 3197)"
V0040733,"(2239, 3466)"
V0040734,"(2008, 3546)"
V0040735,"(2416, 3162)"
V0040736,"(2361, 2972)"
V0040737,"(2397, 2929)"
V0040738,"(2271, 3100)"
V0040739,"(2136, 3271)"
V0040740,"(3070, 2303)"
V0040741,"(2267, 3098)"
V0040742,"(2268, 3096)"
V0040743,"(2083, 3352)"
V0040744,"(2774, 2534)"
V0040745,"(2209, 3193)"
V0040746,"(3270, 2142)"
V0040747,"(3365, 2088)"
V0040748,"(3361, 2080)"
V0040749,"(3071, 2305)"
V0040750,"(2847, 2465)"
V0040751,"(2834, 2468)"
V0040753EBC,"(1240, 1796)"
V0040753EBL,"(1240, 1835)"
V0040753EBR,"(1182, 1886)"
V0040753EC,"(1240, 1846)"
V0040753ECL,"(1182, 1810)"
V0040753ECR,"(1241, 1787)"
V0040753ETC,"(1241, 1905)"
V0040753ETL,"(1240, 1863)"
V0040753ETR,"(1240, 1833)"
V0040754,"(2220, 3184)"
V0040755,"(2374, 2956)"
V0040756,"(3057, 2605)"
V0040758,"(2303, 3027)"
V0040759,"(2280, 3583)"
V0040760,"(2948, 2384)"
V0040761,"(3113, 2244)"
V0040762,"(2315, 3021)"
V0040763,"(3189, 2237)"
V0040764,"(2450, 2996)"
V0040765,"(2397, 2917)"
V0040766,"(2388, 2929)"
V0040767,"(2396, 2957)"
V0040768,"(2362, 2973)"
V0040769,"(2588, 3133)"
V0040770,"(2912, 2480)"
V0040771,"(2847, 2458)"
V0040772,"(2864, 2436)"
V0040773,"(2870, 2448)"
V0040774,"(3088, 2266)"
V0040775,"(3189, 2217)"
V0040776,"(2338, 3090)"
V0040778,"(2633, 2654)"
V0040779,"(2185, 3205)"
V0040780,"(2362, 3008)"
V0040781,"(3306, 2146)"
V0040782,"(3116, 2604)"
V0040783,"(2305, 3492)"
V0040784,"(3192, 2452)"
V0040785,"(3142, 2222)"
V0040786,"(3081, 3661)"
V0040787,"(3087, 2267)"
V0040789,"(1960, 3572)"
V0040790,"(2516, 3277)"
V0040791,"(2197, 3190)"
V0040792,"(2480, 2854)"
V0040793,"(2731, 3229)"
V0040794,"(3225, 2576)"
V0040795,"(2296, 3170)"
V0040796,"(2224, 3174)"
V0040797,"(3130, 2264)"
V0040798,"(2078, 3431)"
V0040799,"(2976, 2356)"
V0040800,"(3012, 2319)"
V0040801,"(2834, 2509)"
V0040802,"(2448, 3472)"
V0040803,"(3272, 2224)"
V0040806,"(3319, 2113)"
V0040807,"(2360, 3065)"
V0040808,"(2032, 3464)"
V0040809,"(2717, 2876)"
V0040810,"(3326, 2108)"
V0040811,"(2409, 2939)"
V0040812,"(2717, 2576)"
V0040813,"(2964, 2371)"
V0040814,"(2268, 3100)"
V0040815,"(3130, 2242)"
V0040817,"(2185, 3239)"
V0040818,"(3484, 2336)"
V0040819,"(2741, 2546)"
V0040820,"(1890, 3712)"
V0040821,"(2904, 2416)"
V0040822,"(3344, 2213)"
V0040823,"(3129, 2611)"
V0040824,"(3412, 2252)"
V0040825,"(3155, 2648)"
V0040826,"(3280, 2400)"
V0040827,"(3110, 2551)"
V0040828,"(3544, 2228)"
V0040829,"(3012, 2328)"
V0040830,"(2892, 2832)"
V0040831,"(2096, 3338)"
V0040832,"(2858, 2449)"
V0040833,"(3212, 2548)"
V0040834,"(3236, 2171)"
V0040835,"(2952, 2432)"
V0040836,"(3307, 2317)"
V0040837,"(2326, 3210)"
V0040838,"(3187, 2466)"
V0040839,"(3084, 2292)"
V0040840,"(2598, 2707)"
V0040841,"(2290, 3101)"
V0040842,"(3425, 2071)"
V0040843,"(2951, 2532)"
V0040844,"(3188, 2243)"
V0040845,"(3306, 2131)"
V0040846,"(3172, 2248)"
V0040847,"(2334, 3108)"
V0040848,"(3420, 2180)"
V0040849,"(2361, 3308)"
V0040850,"(3543, 2077)"
V0040851,"(3542, 2147)"
V0040852,"(3208, 2332)"
V0040853,"(2441, 2989)"
V0040855,"(2920, 2392)"
V0040856,"(2488, 2880)"
V0040857,"(2388, 3060)"
